$\pi$ [mas],$M_{Aa}$ [$M_{\odot}$],$M_{Ab}$ [$M_{\odot}$],$a$ [AU]
21.853786543395465,0.9480411567509538,0.30517400698608255,0.8694966731502202
21.822448332997464,0.9710502700962386,0.2976079800100043,0.8730419216629413
22.03929476363391,0.9351493735876806,0.291826460308408,0.8633745578270171
21.274420743481144,1.0431368591167958,0.3222740165650492,0.8946862844297097
21.280069955519014,1.0531961645651973,0.3144346527884184,0.8951859267340385
22.09565880463748,0.9174188125872853,0.2989665346636124,0.8607792041958338
21.594460251927416,1.0051986036441267,0.29771789991852027,0.8808512473094929
21.808450259914856,0.9648691069187569,0.3017904003278185,0.872494640732529
21.983177462438192,0.9419182488027278,0.29683316020666584,0.8661247512310242
21.394417390303378,1.0322946895601808,0.310567250018205,0.8896410948748606
21.792075575282198,0.9755921020596551,0.295723596011895,0.8736588093348653
22.092511301284855,0.9181867940618194,0.29930390025225045,0.8611186437817625
21.70905915311794,0.9921260705919844,0.29677541443808153,0.87758079604179
21.603367363926907,1.0070577444240794,0.30002842229129434,0.8816863343305541
22.312969895931026,0.8887358010147954,0.2910014464633639,0.8521596245724904
21.665493936168414,0.989860163790937,0.303382131748774,0.8785392476727211
22.250322987675478,0.8995799410834389,0.294343392034022,0.8555123287360643
22.160863479934125,0.9197617154718338,0.28927040945755916,0.8590676736261255
21.582353782086898,1.0012080921925208,0.3077589173569125,0.8821763334550413
21.456365332917887,1.0228566791275753,0.3112674223085397,0.8878071711256367
21.815737237771327,0.9673352646990303,0.2962526439639482,0.8717863124391045
21.94723107806518,0.9421487069409147,0.29949134986611026,0.866794284593787
21.49372327195269,1.0191498332934836,0.3077153575733214,0.8861177731102707
21.173318659174832,1.065366988300056,0.3182852984536627,0.8986497774199398
21.944071235028314,0.9506490539349967,0.2979777929973467,0.8683402419362876
21.761100347704023,0.969133166570574,0.30203553527010757,0.8736228431659588
22.144291145265843,0.9248364701281404,0.2884196753021342,0.8600318090038069
22.207292002309124,0.92274784347118,0.2799681269759638,0.8576068486515379
22.245701843380367,0.911355418447247,0.28373419493463453,0.8558152430553382
21.558386000072588,1.0036634411315555,0.30761689818659654,0.8826325377506775
21.71038261379619,0.9876944041099455,0.29714467038520265,0.8766835074086874
22.08060598966471,0.9260081303172578,0.292597499116728,0.8613965311621007
21.538714511201306,1.013234218910686,0.3043832251849999,0.8840857853994036
21.458112866315272,1.01572189275548,0.3135907317228191,0.8867020178247179
22.175462491648382,0.9246259718902434,0.28840064551926486,0.8599790572048162
22.255644394017313,0.9134297800859021,0.2867029176015623,0.85695632336432
22.092463264514766,0.9191982040764892,0.2968475351568128,0.8607830374038237
21.85835531735629,0.9709101591755024,0.2921427728027456,0.8716730526953944
22.17431342849904,0.9095247205454857,0.2944162518125446,0.8579243186541105
21.37982427818844,1.0299584154627937,0.3122241571320855,0.8895743058171037
22.110544116700574,0.9229666780005197,0.2910858229817994,0.8603307736393287
21.67313614399474,0.9998049500615847,0.2944705729023838,0.878809213538541
22.006895715485015,0.9322487104107209,0.29702561231016406,0.8638830452682825
22.061616174482523,0.9356996178204404,0.2918961043752391,0.8634597740251377
21.532314865786493,1.0047133837825808,0.30985001457407857,0.883426155678466
21.75648318319922,0.9708647269247599,0.30702266776006537,0.8750826859542092
21.77417517009358,0.9788028262207097,0.29860646639662913,0.8749314172659077
21.798839251223065,0.9642758120308962,0.30393312395958805,0.8729338428646547
21.666182669454,0.9873434330238903,0.3052742783137806,0.8784956827444963
21.66225518584308,0.9908913828741802,0.3026880262660335,0.8787168676249923
21.790144590895277,0.9673631896693495,0.30197997568041846,0.8731073568972877
21.89720870294825,0.9491751090830447,0.30217114005559714,0.8689657069803085
21.81270660946452,0.9593127702001981,0.3015818646636349,0.8712267293988675
22.168661716376782,0.9275195044667786,0.28514276564795504,0.8599450619105485
21.583622093889048,1.008620995703712,0.29744660924235433,0.8815084188067329
22.17886730502736,0.9162384606476257,0.29080866948606937,0.8586570281075093
22.368234581839133,0.8847168634657543,0.2881425290697262,0.8505043505283095
22.20689329243309,0.9109256325130105,0.29282078661940447,0.8577634741022219
23.008612187857562,0.8138917478743203,0.26770120863387026,0.8277727200322981
23.241891179120234,0.7784565979073551,0.2689843626448448,0.8189845501411177
23.02171397073083,0.8107458940313876,0.267497040156142,0.8269270924229084
21.629774424531433,0.9880437842757868,0.3093578483463495,0.8795344157724283
21.897075081933515,0.9639493470374727,0.28840349638290363,0.8692632940557202
21.51560660559918,1.0022403768771124,0.31744473629798087,0.88456774155273
22.00992153582596,0.946241713364961,0.2840160081484014,0.8641285486275601
21.795120884130654,0.9733890860608391,0.29750454928305425,0.8734299706465357
21.865936337924367,0.958683105517377,0.29823137698733365,0.8701977879804543
21.734359957826033,0.9777964980587998,0.302018516290505,0.8756828483666403
21.519968735563786,1.0050131399399562,0.3155908136879028,0.8848195386203657
22.024267955553178,0.9451668241118284,0.28526977160715605,0.8640997505167958
21.64912582551041,1.0003046214172588,0.2973616185618399,0.8796568023908926
21.04394989920261,1.093281301089873,0.3197384752989427,0.9049288386321408
22.185897271642894,0.9114239296732507,0.28727802438701966,0.8566708379169167
22.236215724774247,0.9155285973179643,0.27799085196098794,0.8553776898652988
22.048798824318336,0.9369448683550601,0.2879549995330719,0.8628107799863407
21.635670308224316,0.9942314443805151,0.3023915537490865,0.8794367476597698
21.63113798222141,0.9925551249209636,0.30702207317850433,0.8799888151323684
21.98710902310533,0.9396203481873229,0.29586379209557906,0.8653377531717431
21.103996103365503,1.0803603450549528,0.32055377043487654,0.9023798165371479
21.05179222630438,1.087733656770518,0.3231245955126892,0.9045219932369
