$a$ [AU],$\pi$ [mas],$M1$ [$M_{\odot}$],$M2$ [$M_{\odot}$],$K_1$,$K_2$,$gamma_{TO95}$,$gamma_{ELO}$,$gamma_{CTIO}$,$gamma_{MCTR}$,$gamma_{HARPS}$,$gamma_{NIRPS}$
1.0096656343447608,21.923835100283753,0.7694700175746896,0.6155229434443928,22.7271031458872,28.41132835638559,5.8932077182440645,3.7365490319355184,6.56926810951709,4.509241932075667,7.021352247262246,7.132305504345916
1.0077494002984135,22.027159184052408,0.7664681413014405,0.6106550630844466,22.701175270658506,28.49354515652917,5.881225722285523,3.453505528025623,6.392787738601399,4.3378089751271105,7.034933407912366,7.160654701170376
1.0107608024601464,21.95816163137729,0.7764214261536905,0.6130833009139789,22.6291599843749,28.658038216887565,5.76318137117307,3.7000499436608134,6.604437608774997,4.52315900292989,6.95362281302754,7.1078238738983135
1.0117597203413993,21.808685310453413,0.7791918262904084,0.6144361084972204,22.479891940425734,28.50768015361617,5.759088381032606,3.620411259707266,6.376299121708758,4.548282344141209,7.173151790166123,7.1396586103223925
0.9942529581514498,22.591855681462068,0.7244792515597845,0.5980508632236576,23.214708680652002,28.122315014279014,5.500949341531202,4.111254333701011,6.895780489915073,4.869508048138331,6.667914724954259,7.034435112571643
0.9843716207435842,22.851204152663055,0.7011740331850796,0.5823125192917893,23.10853513971661,27.825444667788545,5.690339790092169,3.9712368864697316,6.924319348493768,4.963322925296368,6.712265092573847,7.013884101757807
1.0114445190519783,21.82993807133616,0.7807611952190855,0.611567177169706,22.423221423918417,28.62675076942956,5.671876710477729,3.701092445350712,6.460449347787107,4.141393385424699,7.786905664078754,7.055275618877948
1.0085386260401619,21.93576706226603,0.7736710175403683,0.6066910050116566,22.419589404383874,28.590149522644836,5.690529695169037,3.7562465763252435,6.401008090440392,4.248369145551974,7.937151493461273,7.09119936564195
1.0028570959634802,22.091868681797052,0.7457380863874625,0.6114232116455076,22.950882386348574,27.992635519409227,5.782175795063853,3.842342277005244,6.69407161275453,5.04672088776612,6.890568760470837,7.088262128282103
1.0028896503958695,22.02364843649624,0.744800985861551,0.6124929937845314,22.860879399529207,27.799184133069815,5.3981887851506345,3.573869822650244,6.744675120769223,4.936174856140491,7.260507620354796,7.275454184834392
0.9981864700579359,22.399381529272407,0.7371801694495349,0.6011076632387888,22.981408155522722,28.183700515471894,5.5056413084377205,4.378561136693014,6.763168055065179,4.7600080691313815,6.9622393898427815,7.188880631843216
1.0090617721250346,21.750298489311593,0.7685067459392402,0.6140022180076988,22.42326866136251,28.06575078536438,5.5467084585885935,0.882581559780326,6.703678639227176,4.339614111143267,7.3669528117423075,7.1206717803442725
1.0067837686331074,21.78221268569605,0.7702846906721886,0.6028791196077352,22.158889386719487,28.31189985148967,5.699873911660093,0.8001631838641723,5.924716457406025,5.420314695981244,6.296035833303673,6.9668624023283385
1.0165187383084076,21.547635363751194,0.7785729336069378,0.6348162168096737,22.86758362861575,28.04604104115262,5.574500474971969,0.7918811944708974,7.03557624766011,4.704908330175818,6.905262237933643,7.221446325289413
1.014238345407185,21.509675140975112,0.7746191770670701,0.629278012278316,22.686583645043083,27.92638930758343,5.5411855158798815,0.8286740138704468,6.9274859063185374,4.484621875682525,6.8694084911159345,7.19063406653624
1.0089236136405628,21.775565327795793,0.7701509834856664,0.6117914992645392,22.418326074952414,28.221209179079064,5.498182946508906,0.7112541615954783,6.4104782840348165,4.800361679611269,7.300539602679522,7.068492818261905
1.0046042313216457,21.878353861569895,0.7585373501668038,0.6057301018848413,22.353421074721062,27.99250810950334,5.678482291030951,0.7412471656622986,6.3247187102910125,4.627208102571282,6.609875765283647,6.912021357507838
1.0045661624200704,22.069802098102993,0.7494856750188018,0.6146286745561572,23.022400296722346,28.073794701170364,5.691006749141747,0.8677455299398245,7.262796474524718,4.9460812668854715,7.091265544471853,7.239739812402705
1.006369681997579,22.142781500240382,0.7514707553697745,0.6200037374289461,23.282459487625278,28.219325726301825,5.654476474298036,0.8125051358091401,7.385650549142181,4.708429634510439,6.934080733844127,7.266349238642098
1.0106431390147037,21.587484631091158,0.7779726979281962,0.6110441525965001,22.081209288490577,28.11348065550992,5.660926413196145,0.23829103597778512,5.929870901156797,4.9667425896227515,6.987428411560039,6.937160458750054
1.0171566573299964,21.444001901596064,0.7921882768687322,0.6238621686338649,22.267212683336993,28.275195601153452,5.766752299511416,0.39924024073224046,6.302708827143898,4.877747776383394,7.40208686725108,7.064498899573986
1.0023694510093046,22.002008993717652,0.7395879720090855,0.6155947566067159,23.023831371974758,27.6612959573285,5.4247444019504645,0.26216202155426505,6.860857558187275,4.408587498842093,7.2092482428059235,7.193414889738526
