JD,year,rho_lo,rho_med,rho_hi,theta_lo,theta_med,theta_hi
2467017.7011842104,2042.3641294400052,0.9233668622662233,0.9415409163032935,0.9590048606810215,184.02411487946242,184.1529060533267,184.28398426324785
2467242.215507519,2042.9788292859098,0.9402874347338047,0.9602551836607189,0.9795084051736923,184.0962110074116,184.22551284281386,184.3578078749217
2467466.729830827,2043.5935291318133,0.956041563698675,0.9778155074860556,0.9988720119437028,184.16509764738,184.29575423843414,184.42851963007556
2467691.244154135,2044.2082289777168,0.9706254502271091,0.9942918143892484,1.0172110884960273,184.23189785839523,184.362953219666,184.4971148531253
2467915.758477444,2044.8229288236216,0.9840744892352791,1.0096711300746541,1.0344797070176495,184.29531923650364,184.4283086091316,184.56405107613125
2468140.272800752,2045.437628669525,0.9964344265600266,1.024006342419348,1.050779541443576,184.35762785241639,184.49136027698063,184.6284280366674
2468364.78712406,2046.0523285154286,1.0077793239979664,1.037333960546202,1.066114754788181,184.41816664589868,184.5530188316036,184.6925189968347
2468589.301447368,2046.667028361332,1.0180409159910184,1.0497032722858526,1.0804978321922385,184.47656125816897,184.6137287477588,184.75468250372234
2468813.815770677,2047.281728207237,1.027333278344125,1.0611228815799776,1.0939493669953102,184.53379866360288,184.67278664254331,184.8156945417255
2469038.330093985,2047.8964280531404,1.0356464659879832,1.0715956738699457,1.1064911825918122,184.589812324001,184.73038147857025,184.87626012543677
2469262.844417293,2048.511127899044,1.0430177026273204,1.0811325345483809,1.1181876670159487,184.64340599386244,184.7868659558223,184.93515982614883
2469487.3587406017,2049.1258277449488,1.0495299820614379,1.0897900128221463,1.1290525822269972,184.69666060060158,184.84249849037596,184.993853544018
2469711.87306391,2049.7405275908523,1.0551689168415341,1.0975977478903016,1.1390632627757593,184.74838359763964,184.89724632802643,185.0518280253334
2469936.387387218,2050.3552274367557,1.0599196554131025,1.1045975562814625,1.1482656858018652,184.79863736703518,184.95070055770432,185.10860227633307
2470160.901710526,2050.9699272826592,1.0638535673073848,1.1107525644403164,1.1566776486438823,184.8482631341311,185.00426888029205,185.16640152879316
2470385.4160338347,2051.5846271285636,1.066933668169964,1.116060839917973,1.1642967056548834,184.89810949860865,185.05691884188505,185.2221469914356
2470609.930357143,2052.199326974467,1.0692854995114982,1.1206750161815666,1.1712158569997126,184.94711709666595,185.10987782418903,185.2789141424861
2470834.444680451,2052.8140268203706,1.0708100911413934,1.124573347363584,1.177371308065737,184.99493630937104,185.16215531780477,185.33449817035606
2471058.9590037595,2053.4287266662755,1.0716489637949376,1.1276968295797318,1.1827856192771669,185.0428597764308,185.2138616242653,185.3905098038832
