$\pi$ [mas],$MA$ [$M_{\odot}$],$MB$ [$M_{\odot}$]
22.45220882700437,1.1353171669494337,1.4126433996800576
21.91353599877562,1.448204677877658,1.2560621176030524
22.871651511116248,1.0255415605010203,1.3519728653542904
22.105374733080474,1.4679974406753469,1.173681774187058
22.28472211628341,1.152111616376416,1.4185608964108467
22.41995230489583,1.1377987354331927,1.3987113679009837
22.20832588700592,1.3582433950790702,1.2180118871007788
22.081799767669903,1.331402538401173,1.2719987729156035
22.199759390021953,1.2738446107915264,1.3340973447123676
22.52713037361805,1.3560093528265933,1.1422196686415764
22.490943598478594,1.2464037195462587,1.2580723894357793
22.491506322157573,1.2897631614697433,1.228918364965476
21.728536244739523,1.3366922047310767,1.444257819643001
22.400708911238475,1.2501756179197625,1.2760203741480802
22.33022447335757,1.3831057745420066,1.1811124043827812
22.694684407606672,1.2297775721991815,1.2200964997092572
22.78575148415586,1.2148159029880874,1.2091484063338642
22.31691184621337,1.3693541061020538,1.2219328844108457
22.29600909252583,1.1638235047244612,1.390326409441157
22.405400078461852,1.3485577722874094,1.2247000258456917
21.987326204643452,1.2677873659066745,1.3992699689553507
22.26158361015495,1.1248811260594198,1.5101632989931044
21.92314872009368,1.431941790994202,1.2964724558808316
22.547052749372273,1.0862883369228817,1.417911470915874
22.06340688394274,1.472069877891573,1.2303838268528766
22.275335600840283,1.1725560535126844,1.4094650644462248
22.313241125573505,1.1741767120842468,1.4135911158896313
22.2642000100294,1.3744818243927184,1.2207666097006515
22.189345655908923,1.2980178949040062,1.301235936244238
22.310671633549497,1.2766456066380791,1.332354414225145
21.461880748750808,1.3949785376977328,1.5142988657399354
22.5212133333692,1.1926796176054755,1.3157686471981738
22.37702304009055,1.2209985963029546,1.3399007301412842
22.274934827619504,1.1796444159250363,1.408228430715396
22.290894458275034,1.0949917964358702,1.4770342784247121
22.37301053140905,1.2120192635925797,1.3396868152769035
21.895094751176458,1.3511930320239804,1.403199052289416
22.29188163497176,1.2724845779682812,1.2806259484789293
22.13030178595166,1.3729304767611872,1.3149392094389054
22.069520254140762,1.3687895191727688,1.3408823735672755
22.19331772712718,1.134935986931955,1.4450001542079254
22.13017640663279,1.2154387328704823,1.3747094793862211
22.76640193657978,1.293252033171931,1.1943869873180992
22.089293342273532,1.2697624364212783,1.4089377328268824
22.417320209906066,1.2833826027736808,1.3105406821004648
22.175398430718786,1.3140221870373499,1.2827612845893177
22.41752298985611,1.2314163763916102,1.3462909066693964
22.41242963185043,1.3290635409765514,1.2173099973367383
22.270672838123012,1.2368919465462498,1.331600659027611
22.284504831254445,1.3584194973866621,1.211401662432634
22.389812103033243,1.340303527623236,1.184841994950144
22.36104167092461,1.2269745635175675,1.3578186200406888
22.47872479388554,1.4115393973456154,1.1502112555131299
22.24945281225876,1.1417213994935167,1.4420710618404489
22.610115923386424,1.1128915839469244,1.3598270500850758
22.54004673378938,1.308376818094445,1.1957938644368855
22.23873918133584,1.2626094641320857,1.3367714681466767
22.42995745337764,1.2516021051959005,1.3012227026009142
22.59993351601822,1.2765405628764022,1.2135366483241565
22.305020579159798,1.278855594387679,1.3300181647740978
22.907571853718608,1.2293122254253015,1.1561891125413968
21.61580721487384,1.3532882312822994,1.483703302821907
21.652172315398367,1.5201184115819504,1.2807336974635204
21.67761517816949,1.4460378272368046,1.3787220838008394
21.866054113760974,1.2963307999073843,1.4718324100767053
22.19822310853152,1.189183220805537,1.4512851724760933
22.373317094395745,1.2283760421996657,1.3271573408725137
22.78688959544704,1.2345964607648838,1.2065126785060512
22.485842913704342,1.3928919771705617,1.1223174281520834
22.653937840059886,1.3218794523636737,1.1608494463823125
22.51129968564871,1.3584737072349637,1.1532722819985037
22.595047180957067,1.2515724378970898,1.2323997553698607
22.388860609172347,1.3131462140708596,1.2555009788637386
21.671197916562964,1.3785134454537622,1.3822521521501272
22.729822550326592,1.2509294841118659,1.2411096607420218
22.90383924811657,1.1883134518135028,1.2448621327859886
22.20729500926852,1.2411765606671012,1.3518477965997961
22.142268227984705,1.2310609619730346,1.3782879379336603
22.452525451905593,1.159093597492167,1.34777301553601
22.091446104339948,1.2881074720597554,1.3732404636432374
22.167498050416473,1.2946781962667602,1.3210837182723028
