JD,year,x_lo,x_med,x_hi,y_lo,y_med,y_hi
2478482.6240601502,2073.754048004191,-0.10645073367183301,-0.10371343513392317,-0.10103262993414804,-1.183367401526506,-1.1255807890008125,-1.0669413036522954
2478757.248120301,2074.505943762861,-0.10740897857768329,-0.10459589793027804,-0.10181677136744059,-1.186369239262275,-1.126821802538187,-1.0663516907247683
2479031.872180451,2075.2578395215296,-0.10834236612226286,-0.10543334478293538,-0.10255433367089348,-1.188975999810459,-1.1276964925229453,-1.0654505372857113
2479306.4962406014,2076.0097352801986,-0.10922593660660168,-0.10623820189925176,-0.10326480901165032,-1.1912228515370273,-1.1282026385467674,-1.0642448975839232
2479581.120300752,2076.7616310388685,-0.1100737017955429,-0.10701336810842131,-0.10393585087886596,-1.1931168049109309,-1.1283275304195506,-1.062596710456007
2479855.7443609023,2077.513526797537,-0.11092141197190314,-0.10775484143430514,-0.10458028237451995,-1.1946458885861624,-1.1280797301816592,-1.0606092345995262
2480130.3684210526,2078.2654225562055,-0.11172270999964955,-0.10846293404683141,-0.1051770279689429,-1.1958271004859036,-1.1274974961072257,-1.058294540491695
2480404.992481203,2079.017318314874,-0.11249086821739321,-0.10913525077680092,-0.10574622682035872,-1.1966837153055228,-1.1265699914641478,-1.0556535631172026
2480679.6165413535,2079.769214073544,-0.1132328968333977,-0.10978081750029714,-0.10628426998212187,-1.197233162239308,-1.125295420416765,-1.0526918935206604
2480954.2406015038,2080.5211098322125,-0.11394220491292271,-0.11039379923811884,-0.10679134889247967,-1.197465453781885,-1.1237216929955958,-1.049360962031308
2481228.864661654,2081.2730055908814,-0.11463158750292486,-0.11096444565850733,-0.10725311139312614,-1.197372651346177,-1.1218188704125676,-1.0457223776094233
2481503.4887218047,2082.0249013495513,-0.11527462752545606,-0.11151607934096582,-0.10768283693758884,-1.1969146682656275,-1.1195676229178784,-1.041810508265915
2481778.112781955,2082.77679710822,-0.11589720999760428,-0.11204113194282472,-0.10808466757044692,-1.19616675699696,-1.117027904499205,-1.0375461229465595
2482052.736842105,2083.5286928668884,-0.1165030937555588,-0.11253183327649369,-0.10844604993516653,-1.195154733739989,-1.1142200243203635,-1.032978406800919
2482327.360902256,2084.2805886255583,-0.11707239086972096,-0.1129919986566294,-0.10877579131754518,-1.1938541240220422,-1.111107969456293,-1.0280867006374217
2482601.984962406,2085.032484384227,-0.11760574699281384,-0.11342230051820412,-0.10908527902364801,-1.1922630613775125,-1.1077150302324563,-1.0229449403970574
2482876.6090225563,2085.7843801428958,-0.11811139376303938,-0.11382167453669316,-0.10935263713162051,-1.1903198585572845,-1.1040343564293282,-1.0174992912105292
2483151.2330827066,2086.5362759015643,-0.11860353029840714,-0.11418385274493462,-0.10959750387704557,-1.1881109542187076,-1.1000889062004502,-1.0118068567401195
